respondent,uniqueId,choice,choiceNumber,tripLength,av_Walking,av_PrivateCar,av_PublicTransport,av_PrivateBike,av_CarSharing,av_BikeSharing,av_EScooterSharing,AccessEgressTime_Walking,TravelTime_Walking,SearchParking_Walking,TravelCost_Walking,ParkingCost_Walking,Availability_Walking,AccessEgressTime_PrivateCar,TravelTime_PrivateCar,SearchParking_PrivateCar,TravelCost_PrivateCar,ParkingCost_PrivateCar,Availability_PrivateCar,AccessEgressTime_PublicTransport,TravelTime_PublicTransport,SearchParking_PublicTransport,TravelCost_PublicTransport,ParkingCost_PublicTransport,Availability_PublicTransport,AccessEgressTime_PrivateBike,TravelTime_PrivateBike,SearchParking_PrivateBike,TravelCost_PrivateBike,ParkingCost_PrivateBike,Availability_PrivateBike,AccessEgressTime_CarSharing,TravelTime_CarSharing,SearchParking_CarSharing,TravelCost_CarSharing,ParkingCost_CarSharing,Availability_CarSharing,AccessEgressTime_BikeSharing,TravelTime_BikeSharing,SearchParking_BikeSharing,TravelCost_BikeSharing,ParkingCost_BikeSharing,Availability_BikeSharing,AccessEgressTime_EScooterSharing,TravelTime_EScooterSharing,SearchParking_EScooterSharing,TravelCost_EScooterSharing,ParkingCost_EScooterSharing,Availability_EScooterSharing
2115,20236,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,1,1,0,-1,5,25,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
2115,20237,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,1,0.5,1,-1,1,25,-1,1,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,0,5.5,-1,100
2115,20238,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,5,20,1,1,5,-1,1,30,-1,3.5,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,7.5,-1,100
2115,20239,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,10,5,1,1,-1,10,25,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,30,0,1.5,-1,10,-1,-1,-1,-1,-1,-1
2115,20240,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,20,1,1,5,-1,5,20,-1,3.5,-1,-1,2,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20,1,2.5,-1,50,-1,-1,-1,-1,-1,-1
2115,20241,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,55,5,3,0,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,5,45,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2115,20242,Walking,1,0.5,1,1,0,1,0,1,0,-1,5,-1,-1,-1,-1,5,2,10,0.1,5,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
2115,20243,Private Bike,4,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,10,5,1,0.2,5,-1,2,4,-1,0,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.4,-1,50,-1,-1,-1,-1,-1,-1
2115,20244,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,10,0.2,0,-1,2,5,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2,-1,100
2115,20245,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2115,20246,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,5,10,10,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
2115,20247,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,30,10,3,5,-1,-1,-1,-1,-1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
2115,20248,Walking,1,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2115,20249,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2115,20250,Private Bike,4,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20251,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,1,1,0,-1,5,25,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
2116,20252,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,65,5,4,1,-1,5,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20253,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,5,4,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,60,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20254,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,5,5,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20255,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,3,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20256,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,15,5,1.5,1,-1,10,25,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,1,7.5,-1,100
2116,20257,Walking,1,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,10,2,1,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.5,-1,100
2116,20258,Private Bike,4,1,1,1,1,1,0,1,0,-1,12,-1,-1,-1,-1,10,3,1,0.2,1,-1,5,4,-1,0,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
2116,20259,Walking,1,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
2116,20260,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2116,20261,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,35,5,2.5,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
2116,20262,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,10,3,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,50,-1,-1,-1,-1,-1,-1
2116,20263,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20264,E-scooter-sharing,8,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2116,20265,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20266,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,1,1,0,-1,5,25,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
2117,20267,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,0.5,5,-1,1,25,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
2117,20268,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,10,3,1,-1,1,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20269,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,10,5,0,-1,10,55,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,45,10,16,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20270,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,1,4,1,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20271,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,20,5,1.5,1,-1,10,25,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,1,7.5,-1,50
2117,20272,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,3,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.5,-1,100
2117,20273,Private Car,2,1,1,1,1,1,0,0,1,-1,10,-1,-1,-1,-1,10,4,1,1,0,-1,5,6,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,2.5,-1,100
2117,20274,Private Car,2,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,5,1,1,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,0,2.5,-1,50
2117,20275,None,9,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,12,10,2,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2117,20276,None,9,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
2117,20277,None,9,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2117,20278,Walking,1,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20279,Walking,1,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2117,20280,Walking,1,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2119,20281,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,10,10,0.5,1,-1,10,30,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,25,0,2,-1,100,-1,-1,-1,-1,-1,-1
2119,20282,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,45,5,4,1,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2119,20283,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,1,0.5,1,-1,1,25,-1,1,-1,-1,0,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,0,5.5,-1,100
2119,20284,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,1,1.5,1,-1,1,30,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,20,0,2,-1,50,-1,-1,-1,-1,-1,-1
2119,20285,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,10,0.5,0,-1,5,30,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
2119,20286,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,15,5,0.5,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
2119,20287,Walking,1,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,10,2,1,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.5,-1,100
2119,20288,Private Bike,4,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
2119,20289,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,-1,100
2119,20290,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
2119,20291,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,15,10,1,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
2119,20292,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2119,20293,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2119,20294,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2119,20295,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20296,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,10,3,1,-1,1,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20297,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,10,3,1,-1,1,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20298,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
2120,20299,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,55,10,3,0,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,65,1,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20300,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,55,5,3,0,-1,1,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,5,45,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20301,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,15,5,1.5,1,-1,10,25,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,1,7.5,-1,100
2120,20302,Private Bike,4,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,3,1,0.1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0.5,-1,100
2120,20303,Private Bike,4,1,1,1,1,1,0,0,1,-1,14,-1,-1,-1,-1,5,5,5,2,0,-1,5,5,-1,2,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,1.5,-1,100
2120,20304,Private Bike,4,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
2120,20305,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,35,5,2.5,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
2120,20306,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,1,12,1,1.5,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2120,20307,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,1,2,1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2120,20308,Private Bike,4,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20309,Private Bike,4,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120,20310,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20311,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,1,1,0,-1,5,25,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
2121,20312,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,55,5,4,1,-1,10,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,65,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20313,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,5,-1,5,25,-1,1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,5.5,-1,100
2121,20314,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,55,10,3,0,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,65,1,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20315,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,3,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20316,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,10,1,1.5,5,-1,5,30,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
2121,20317,Public Transport,3,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,5,4,5,0.2,1,-1,2,4,-1,2,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2.5,-1,100
2121,20318,Public Transport,3,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,5,5,1,0,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
2121,20319,None,9,0.5,1,1,0,1,0,1,0,-1,5,-1,-1,-1,-1,10,1,5,0.1,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0.3,-1,50,-1,-1,-1,-1,-1,-1
2121,20320,None,9,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,10,15,5,1.5,0,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2121,20321,None,9,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,15,1,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
2121,20322,None,9,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,15,10,1.5,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,1,-1,50,-1,-1,-1,-1,-1,-1
2121,20323,None,9,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20324,None,9,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2121,20325,None,9,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2123,20326,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,1,5,1,-1,1,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
